"analysis","analysis_taxon_id","species","outcome","exposure_encoding","engine","model_formula","n","event_blocks","observer_clusters","generalized_locations","status","converged","singular_fit","rank_deficient","optimizer_code","convergence_message","maximum_absolute_gradient","event_block_variance","observer_variance","location_variance","residual_variance","valid_biological_result","failure_reason","previously_identified_failure_species","failed_component_is_not_null_result"
"primary_additive_link_and_finite_vs_x","atx_d002764a39e8","Lesser Scaup","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",9595,49,2717,756,"completed_with_singular_warning",TRUE,TRUE,FALSE,0,"boundary (singular) fit: see help('isSingular')",,0,7.20506380728535,1.91940353522958,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_d7dd9536145c","Barrow's Goldeneye","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",10962,55,2498,1528,"completed_with_singular_warning",TRUE,TRUE,FALSE,0,"boundary (singular) fit: see help('isSingular')",,5.11185147134342e-09,11.7378937944829,0.380639995204164,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_e0e678a61ad7","Short-billed Gull","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",23227,57,4737,2541,"completed",TRUE,FALSE,FALSE,0,"",,0.179608754730601,7.83035444749715,0.784543531624606,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_ebf17f77fb66","Western Grebe","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",1362,,,,"failed_insufficient_support",FALSE,,,,"failed_insufficient_support",,,,,,FALSE,"failed_insufficient_support",TRUE,TRUE
"primary_additive_link_and_finite_vs_x","atx_fadb8da1a816","Bonaparte's Gull","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",4132,47,1392,754,"completed_with_singular_warning",TRUE,TRUE,FALSE,0,"boundary (singular) fit: see help('isSingular')",,0,5.16238658243377,0.682558979066722,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_fc0a9b777dcd","Bald Eagle","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",84185,58,14683,9480,"completed_with_singular_warning",TRUE,TRUE,FALSE,0,"boundary (singular) fit: see help('isSingular')",,3.51602021435462e-09,18.0007384510603,0.7350810271287,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_v2_000002","Black Oystercatcher","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",13756,54,3288,1707,"completed_with_singular_warning",TRUE,TRUE,FALSE,0,"boundary (singular) fit: see help('isSingular')",,0,17.5182466907156,0.829108073227162,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_v2_000003","Dunlin","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",6087,43,1925,662,"completed",TRUE,FALSE,FALSE,0,"",,0.635470520723715,7.94592295267926,0.250318966901923,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_v2_000006","Black-bellied Plover","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",4053,35,1248,498,"completed_with_singular_warning",TRUE,TRUE,FALSE,0,"boundary (singular) fit: see help('isSingular')",,0,13.9619084784051,0,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_v2_000007","Common Raven","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",61617,57,10435,8216,"completed_with_singular_warning",TRUE,TRUE,FALSE,0,"boundary (singular) fit: see help('isSingular')",,0,18.2235283804292,0.68212155435035,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_v2_000011","Glaucous Gull","finite_numeric_vs_x","all concurrent event links retained additively","lme4_glmer_nAGQ0","finite numeric (1) versus X (0) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",186,,,,"failed_insufficient_support",FALSE,,,,"failed_insufficient_support",,,,,,FALSE,"failed_insufficient_support",TRUE,TRUE
"nearest_event_sensitivity","atx_04afbeb21fb0","Hooded Merganser","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,0.294657384267064,0.203349658415122,4.77891219296606,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_04afbeb21fb0","Hooded Merganser","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",20340,54,4798,2045,"completed",TRUE,FALSE,FALSE,0,"",0.0393337177229114,0.0348197397610666,0.0177852363502712,0.0680992338345758,0.433930951634834,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_04cf65098f13","Red-throated Loon","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,0.437144522374837,1.22319330227839,7.69946062459192,,TRUE,"",TRUE,FALSE
"nearest_event_sensitivity","atx_04cf65098f13","Red-throated Loon","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",1488,,,,"failed_insufficient_support",FALSE,,,,"failed_insufficient_support",,,,,,FALSE,"failed_insufficient_support",TRUE,TRUE
"nearest_event_sensitivity","atx_08bb40b40c0a","Ring-billed Gull","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,2.17193506404182,0.869864304663675,3.90505453319849,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_08bb40b40c0a","Ring-billed Gull","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",4549,45,1366,602,"completed",TRUE,FALSE,FALSE,0,"",0.0126358281704597,0.0714615959952127,0.103184575244856,0.158818772106626,0.897138382923422,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_1328b44be502","Black Scoter","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217178,58,29246,22978,"completed",TRUE,FALSE,FALSE,0,"",,2.3211312272772,0.429901928486077,8.91932950681589,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_1328b44be502","Black Scoter","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",1684,,,,"failed_insufficient_support",FALSE,,,,"failed_insufficient_support",,,,,,FALSE,"failed_insufficient_support",FALSE,TRUE
"nearest_event_sensitivity","atx_136b0e66254b","Common Murre","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,1.14038644786437,1.44024791219883,12.7561587820159,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_136b0e66254b","Common Murre","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",2023,41,844,485,"completed",TRUE,FALSE,FALSE,0,"",0.00319101673085243,0.139316801934132,0.156607831630426,0.282493448489401,1.93951844998836,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_15dd5efcd8d6","Black Turnstone","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,2.9065462038459,0.361803258471451,12.5904309442831,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_15dd5efcd8d6","Black Turnstone","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",4421,43,1348,652,"completed",TRUE,FALSE,FALSE,0,"",0.0181920859176898,0.101016605572725,0.0219419541589451,0.276180853375781,1.0875326116965,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_1812dd827ede","Surfbird","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,0.385022268133458,0.287393991504532,17.3131789752012,,TRUE,"",TRUE,FALSE
"nearest_event_sensitivity","atx_1812dd827ede","Surfbird","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",1063,,,,"failed_insufficient_support",FALSE,,,,"failed_insufficient_support",,,,,,FALSE,"failed_insufficient_support",TRUE,TRUE
"nearest_event_sensitivity","atx_1930f23cc4f8","Surf Scoter","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217183,58,29247,22979,"completed",TRUE,FALSE,FALSE,0,"",,1.26045480092467,0.779119688641804,11.6151964478713,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_1930f23cc4f8","Surf Scoter","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",16632,57,3846,2163,"completed",TRUE,FALSE,FALSE,0,"",0.130276348500047,0.284558129830504,0.147061770061118,0.641950935696098,2.10537550477158,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_3083477933a8","White-winged Scoter","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217199,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,0.935101338379031,0.84339083129849,10.0340620750081,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_3083477933a8","White-winged Scoter","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",4706,50,1511,837,"completed",TRUE,FALSE,FALSE,0,"",0.0017907950677909,0.105516738226655,0.212137261452938,0.545384844036689,1.63509818428003,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_35518e24dfdd","Common Merganser","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217093,58,29239,22972,"completed",TRUE,FALSE,FALSE,0,"",,0.180916922564961,0.233534334700936,3.9650787031318,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_35518e24dfdd","Common Merganser","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",27776,58,5707,3099,"completed",TRUE,FALSE,FALSE,0,"",0.0107792584458366,0.046681894613094,0.0260648962346609,0.153336624153706,0.80027392552454,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_35707a9578d5","Pelagic Cormorant","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,0.0749028227261998,0.983722148641552,11.7666172257958,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_35707a9578d5","Pelagic Cormorant","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",18881,53,4258,2147,"completed",TRUE,FALSE,FALSE,0,"",0.00746524165151641,0.020982434489838,0.099199858265061,0.255723157323125,0.59466802367704,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_40f730f5ad72","Long-tailed Duck","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,1.88978354697918,0.97606996251932,10.6587584449294,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_40f730f5ad72","Long-tailed Duck","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",2946,44,1034,603,"completed",TRUE,FALSE,FALSE,0,"",0.00282484506897163,0.255234286342504,0.15428854031031,0.489076975589528,1.33436805427916,TRUE,"",FALSE,FALSE
